ORDER_DATE,USER_NM,DESIGNATION,DESIGNATION_REPORT_TO,Path,METRIC_TYPE,VALUE
2025-02-01,Sales_User_24,TSI,ASM North,2,Achieved,840000
2025-02-01,Sales_User_24,TSI,ASM North,3,Incentive,67200
2025-03-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-03-01,Sales_User_24,TSI,ASM North,2,Achieved,752000
2025-03-01,Sales_User_24,TSI,ASM North,3,Incentive,37600
2025-04-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-04-01,Sales_User_24,TSI,ASM North,2,Achieved,768000
2025-04-01,Sales_User_24,TSI,ASM North,3,Incentive,38400
2025-05-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-05-01,Sales_User_24,TSI,ASM North,2,Achieved,992000
2025-05-01,Sales_User_24,TSI,ASM North,3,Incentive,119040
2025-06-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-06-01,Sales_User_24,TSI,ASM North,2,Achieved,728000
2025-06-01,Sales_User_24,TSI,ASM North,3,Incentive,36400
2025-07-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-07-01,Sales_User_24,TSI,ASM North,2,Achieved,808000
2025-07-01,Sales_User_24,TSI,ASM North,3,Incentive,64640
2025-08-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-08-01,Sales_User_24,TSI,ASM North,2,Achieved,936000
2025-08-01,Sales_User_24,TSI,ASM North,3,Incentive,74880
2025-09-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-09-01,Sales_User_24,TSI,ASM North,2,Achieved,752000
2025-09-01,Sales_User_24,TSI,ASM North,3,Incentive,37600
2025-10-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-10-01,Sales_User_24,TSI,ASM North,2,Achieved,856000
2025-10-01,Sales_User_24,TSI,ASM North,3,Incentive,68480
2025-11-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-11-01,Sales_User_24,TSI,ASM North,2,Achieved,976000
2025-11-01,Sales_User_24,TSI,ASM North,3,Incentive,117120
2025-12-01,Sales_User_24,TSI,ASM North,1,Target,800000
2025-12-01,Sales_User_24,TSI,ASM North,2,Achieved,1016000
2025-12-01,Sales_User_24,TSI,ASM North,3,Incentive,121920
2024-01-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-01-01,Sales_User_25,SO,ASM North,2,Achieved,474000
2024-01-01,Sales_User_25,SO,ASM North,3,Incentive,0
2024-02-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-02-01,Sales_User_25,SO,ASM North,2,Achieved,756000
2024-02-01,Sales_User_25,SO,ASM North,3,Incentive,90720
2024-03-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-03-01,Sales_User_25,SO,ASM North,2,Achieved,600000
2024-03-01,Sales_User_25,SO,ASM North,3,Incentive,48000
2024-04-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-04-01,Sales_User_25,SO,ASM North,2,Achieved,510000
2024-04-01,Sales_User_25,SO,ASM North,3,Incentive,25500
2024-05-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-05-01,Sales_User_25,SO,ASM North,2,Achieved,588000
2024-05-01,Sales_User_25,SO,ASM North,3,Incentive,29400
2024-06-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-06-01,Sales_User_25,SO,ASM North,2,Achieved,774000
2024-06-01,Sales_User_25,SO,ASM North,3,Incentive,92880
2024-07-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-07-01,Sales_User_25,SO,ASM North,2,Achieved,600000
2024-07-01,Sales_User_25,SO,ASM North,3,Incentive,48000
2024-08-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-08-01,Sales_User_25,SO,ASM North,2,Achieved,540000
2024-08-01,Sales_User_25,SO,ASM North,3,Incentive,27000
2024-09-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-09-01,Sales_User_25,SO,ASM North,2,Achieved,648000
2024-09-01,Sales_User_25,SO,ASM North,3,Incentive,51840
2024-10-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-10-01,Sales_User_25,SO,ASM North,2,Achieved,504000
2024-10-01,Sales_User_25,SO,ASM North,3,Incentive,25200
2024-11-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-11-01,Sales_User_25,SO,ASM North,2,Achieved,450000
2024-11-01,Sales_User_25,SO,ASM North,3,Incentive,0
2024-12-01,Sales_User_25,SO,ASM North,1,Target,600000
2024-12-01,Sales_User_25,SO,ASM North,2,Achieved,468000
2024-12-01,Sales_User_25,SO,ASM North,3,Incentive,0
2025-01-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-01-01,Sales_User_25,SO,ASM North,2,Achieved,468000
2025-01-01,Sales_User_25,SO,ASM North,3,Incentive,0
2025-02-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-02-01,Sales_User_25,SO,ASM North,2,Achieved,474000
2025-02-01,Sales_User_25,SO,ASM North,3,Incentive,0
2025-03-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-03-01,Sales_User_25,SO,ASM North,2,Achieved,468000
2025-03-01,Sales_User_25,SO,ASM North,3,Incentive,0
2025-04-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-04-01,Sales_User_25,SO,ASM North,2,Achieved,648000
2025-04-01,Sales_User_25,SO,ASM North,3,Incentive,51840
2025-05-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-05-01,Sales_User_25,SO,ASM North,2,Achieved,486000
2025-05-01,Sales_User_25,SO,ASM North,3,Incentive,24300
2025-06-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-06-01,Sales_User_25,SO,ASM North,2,Achieved,546000
2025-06-01,Sales_User_25,SO,ASM North,3,Incentive,27300
2025-07-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-07-01,Sales_User_25,SO,ASM North,2,Achieved,744000
2025-07-01,Sales_User_25,SO,ASM North,3,Incentive,89280
2025-08-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-08-01,Sales_User_25,SO,ASM North,2,Achieved,588000
2025-08-01,Sales_User_25,SO,ASM North,3,Incentive,29400
2025-09-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-09-01,Sales_User_25,SO,ASM North,2,Achieved,660000
2025-09-01,Sales_User_25,SO,ASM North,3,Incentive,52800
2025-10-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-10-01,Sales_User_25,SO,ASM North,2,Achieved,480000
2025-10-01,Sales_User_25,SO,ASM North,3,Incentive,24000
2025-11-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-11-01,Sales_User_25,SO,ASM North,2,Achieved,491999
2025-11-01,Sales_User_25,SO,ASM North,3,Incentive,24599
2025-12-01,Sales_User_25,SO,ASM North,1,Target,600000
2025-12-01,Sales_User_25,SO,ASM North,2,Achieved,432000
2025-12-01,Sales_User_25,SO,ASM North,3,Incentive,0
2024-01-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-01-01,Sales_User_26,TSI,ASM East,2,Achieved,640000
2024-01-01,Sales_User_26,TSI,ASM East,3,Incentive,32000
2024-02-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-02-01,Sales_User_26,TSI,ASM East,2,Achieved,696000
2024-02-01,Sales_User_26,TSI,ASM East,3,Incentive,34800
2024-03-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-03-01,Sales_User_26,TSI,ASM East,2,Achieved,648000
2024-03-01,Sales_User_26,TSI,ASM East,3,Incentive,32400
2024-04-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-04-01,Sales_User_26,TSI,ASM East,2,Achieved,600000
2024-04-01,Sales_User_26,TSI,ASM East,3,Incentive,0
2024-05-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-05-01,Sales_User_26,TSI,ASM East,2,Achieved,616000
2024-05-01,Sales_User_26,TSI,ASM East,3,Incentive,0
2024-06-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-06-01,Sales_User_26,TSI,ASM East,2,Achieved,784000
2024-06-01,Sales_User_26,TSI,ASM East,3,Incentive,39200
2024-07-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-07-01,Sales_User_26,TSI,ASM East,2,Achieved,656000
2024-07-01,Sales_User_26,TSI,ASM East,3,Incentive,32800
2024-08-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-08-01,Sales_User_26,TSI,ASM East,2,Achieved,736000
2024-08-01,Sales_User_26,TSI,ASM East,3,Incentive,36800
2024-09-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-09-01,Sales_User_26,TSI,ASM East,2,Achieved,800000
2024-09-01,Sales_User_26,TSI,ASM East,3,Incentive,64000
2024-10-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-10-01,Sales_User_26,TSI,ASM East,2,Achieved,888000
2024-10-01,Sales_User_26,TSI,ASM East,3,Incentive,71040
2024-11-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-11-01,Sales_User_26,TSI,ASM East,2,Achieved,576000
2024-11-01,Sales_User_26,TSI,ASM East,3,Incentive,0
2024-12-01,Sales_User_26,TSI,ASM East,1,Target,800000
2024-12-01,Sales_User_26,TSI,ASM East,2,Achieved,944000
2024-12-01,Sales_User_26,TSI,ASM East,3,Incentive,75520
2025-01-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-01-01,Sales_User_26,TSI,ASM East,2,Achieved,864000
2025-01-01,Sales_User_26,TSI,ASM East,3,Incentive,69120
2025-02-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-02-01,Sales_User_26,TSI,ASM East,2,Achieved,600000
2025-02-01,Sales_User_26,TSI,ASM East,3,Incentive,0
2025-03-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-03-01,Sales_User_26,TSI,ASM East,2,Achieved,976000
2025-03-01,Sales_User_26,TSI,ASM East,3,Incentive,117120
2025-04-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-04-01,Sales_User_26,TSI,ASM East,2,Achieved,1000000
2025-04-01,Sales_User_26,TSI,ASM East,3,Incentive,120000
2025-05-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-05-01,Sales_User_26,TSI,ASM East,2,Achieved,592000
2025-05-01,Sales_User_26,TSI,ASM East,3,Incentive,0
2025-06-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-06-01,Sales_User_26,TSI,ASM East,2,Achieved,696000
2025-06-01,Sales_User_26,TSI,ASM East,3,Incentive,34800
2025-07-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-07-01,Sales_User_26,TSI,ASM East,2,Achieved,944000
2025-07-01,Sales_User_26,TSI,ASM East,3,Incentive,75520
2025-08-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-08-01,Sales_User_26,TSI,ASM East,2,Achieved,919999
2025-08-01,Sales_User_26,TSI,ASM East,3,Incentive,73599
2025-09-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-09-01,Sales_User_26,TSI,ASM East,2,Achieved,648000
2025-09-01,Sales_User_26,TSI,ASM East,3,Incentive,32400
2025-10-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-10-01,Sales_User_26,TSI,ASM East,2,Achieved,664000
2025-10-01,Sales_User_26,TSI,ASM East,3,Incentive,33200
2025-11-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-11-01,Sales_User_26,TSI,ASM East,2,Achieved,736000
2025-11-01,Sales_User_26,TSI,ASM East,3,Incentive,36800
2025-12-01,Sales_User_26,TSI,ASM East,1,Target,800000
2025-12-01,Sales_User_26,TSI,ASM East,2,Achieved,792000
2025-12-01,Sales_User_26,TSI,ASM East,3,Incentive,39600
2024-01-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-01-01,Sales_User_27,TSI,ASM East,2,Achieved,856000
2024-01-01,Sales_User_27,TSI,ASM East,3,Incentive,68480
2024-02-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-02-01,Sales_User_27,TSI,ASM East,2,Achieved,736000
2024-02-01,Sales_User_27,TSI,ASM East,3,Incentive,36800
2024-03-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-03-01,Sales_User_27,TSI,ASM East,2,Achieved,784000
2024-03-01,Sales_User_27,TSI,ASM East,3,Incentive,39200
2024-04-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-04-01,Sales_User_27,TSI,ASM East,2,Achieved,919999
2024-04-01,Sales_User_27,TSI,ASM East,3,Incentive,73599
2024-05-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-05-01,Sales_User_27,TSI,ASM East,2,Achieved,576000
2024-05-01,Sales_User_27,TSI,ASM East,3,Incentive,0
2024-06-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-06-01,Sales_User_27,TSI,ASM East,2,Achieved,680000
2024-06-01,Sales_User_27,TSI,ASM East,3,Incentive,34000
2024-07-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-07-01,Sales_User_27,TSI,ASM East,2,Achieved,903999
2024-07-01,Sales_User_27,TSI,ASM East,3,Incentive,72319
2024-08-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-08-01,Sales_User_27,TSI,ASM East,2,Achieved,992000
2024-08-01,Sales_User_27,TSI,ASM East,3,Incentive,119040
2024-09-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-09-01,Sales_User_27,TSI,ASM East,2,Achieved,808000
2024-09-01,Sales_User_27,TSI,ASM East,3,Incentive,64640
2024-10-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-10-01,Sales_User_27,TSI,ASM East,2,Achieved,816000
2024-10-01,Sales_User_27,TSI,ASM East,3,Incentive,65280
2024-11-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-11-01,Sales_User_27,TSI,ASM East,2,Achieved,608000
2024-11-01,Sales_User_27,TSI,ASM East,3,Incentive,0
2024-12-01,Sales_User_27,TSI,ASM East,1,Target,800000
2024-12-01,Sales_User_27,TSI,ASM East,2,Achieved,776000
2024-12-01,Sales_User_27,TSI,ASM East,3,Incentive,38800
2025-01-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-01-01,Sales_User_27,TSI,ASM East,2,Achieved,816000
2025-01-01,Sales_User_27,TSI,ASM East,3,Incentive,65280
2025-02-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-02-01,Sales_User_27,TSI,ASM East,2,Achieved,680000
2025-02-01,Sales_User_27,TSI,ASM East,3,Incentive,34000
2025-03-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-03-01,Sales_User_27,TSI,ASM East,2,Achieved,688000
2025-03-01,Sales_User_27,TSI,ASM East,3,Incentive,34400
2025-04-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-04-01,Sales_User_27,TSI,ASM East,2,Achieved,744000
2025-04-01,Sales_User_27,TSI,ASM East,3,Incentive,37200
2025-05-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-05-01,Sales_User_27,TSI,ASM East,2,Achieved,568000
2025-05-01,Sales_User_27,TSI,ASM East,3,Incentive,0
2025-06-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-06-01,Sales_User_27,TSI,ASM East,2,Achieved,712000
2025-06-01,Sales_User_27,TSI,ASM East,3,Incentive,35600
2025-07-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-07-01,Sales_User_27,TSI,ASM East,2,Achieved,664000
2025-07-01,Sales_User_27,TSI,ASM East,3,Incentive,33200
2025-08-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-08-01,Sales_User_27,TSI,ASM East,2,Achieved,720000
2025-08-01,Sales_User_27,TSI,ASM East,3,Incentive,36000
2025-09-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-09-01,Sales_User_27,TSI,ASM East,2,Achieved,616000
2025-09-01,Sales_User_27,TSI,ASM East,3,Incentive,0
2025-10-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-10-01,Sales_User_27,TSI,ASM East,2,Achieved,984000
2025-10-01,Sales_User_27,TSI,ASM East,3,Incentive,118080
2025-11-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-11-01,Sales_User_27,TSI,ASM East,2,Achieved,848000
2025-11-01,Sales_User_27,TSI,ASM East,3,Incentive,67840
2025-12-01,Sales_User_27,TSI,ASM East,1,Target,800000
2025-12-01,Sales_User_27,TSI,ASM East,2,Achieved,888000
2025-12-01,Sales_User_27,TSI,ASM East,3,Incentive,71040
2024-01-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-01-01,Sales_User_28,SO,ASM East,2,Achieved,702000
2024-01-01,Sales_User_28,SO,ASM East,3,Incentive,56160
2024-02-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-02-01,Sales_User_28,SO,ASM East,2,Achieved,600000
2024-02-01,Sales_User_28,SO,ASM East,3,Incentive,48000
2024-03-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-03-01,Sales_User_28,SO,ASM East,2,Achieved,450000
2024-03-01,Sales_User_28,SO,ASM East,3,Incentive,0
2024-04-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-04-01,Sales_User_28,SO,ASM East,2,Achieved,612000
2024-04-01,Sales_User_28,SO,ASM East,3,Incentive,48960
2024-05-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-05-01,Sales_User_28,SO,ASM East,2,Achieved,630000
2024-05-01,Sales_User_28,SO,ASM East,3,Incentive,50400
2024-06-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-06-01,Sales_User_28,SO,ASM East,2,Achieved,690000
2024-06-01,Sales_User_28,SO,ASM East,3,Incentive,55200
2024-07-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-07-01,Sales_User_28,SO,ASM East,2,Achieved,576000
2024-07-01,Sales_User_28,SO,ASM East,3,Incentive,28800
2024-08-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-08-01,Sales_User_28,SO,ASM East,2,Achieved,468000
2024-08-01,Sales_User_28,SO,ASM East,3,Incentive,0
2024-09-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-09-01,Sales_User_28,SO,ASM East,2,Achieved,522000
2024-09-01,Sales_User_28,SO,ASM East,3,Incentive,26100
2024-10-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-10-01,Sales_User_28,SO,ASM East,2,Achieved,552000
2024-10-01,Sales_User_28,SO,ASM East,3,Incentive,27600
2024-11-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-11-01,Sales_User_28,SO,ASM East,2,Achieved,654000
2024-11-01,Sales_User_28,SO,ASM East,3,Incentive,52320
2024-12-01,Sales_User_28,SO,ASM East,1,Target,600000
2024-12-01,Sales_User_28,SO,ASM East,2,Achieved,624000
2024-12-01,Sales_User_28,SO,ASM East,3,Incentive,49920
2025-01-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-01-01,Sales_User_28,SO,ASM East,2,Achieved,546000
2025-01-01,Sales_User_28,SO,ASM East,3,Incentive,27300
2025-02-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-02-01,Sales_User_28,SO,ASM East,2,Achieved,774000
2025-02-01,Sales_User_28,SO,ASM East,3,Incentive,92880
2025-03-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-03-01,Sales_User_28,SO,ASM East,2,Achieved,636000
2025-03-01,Sales_User_28,SO,ASM East,3,Incentive,50880
2025-04-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-04-01,Sales_User_28,SO,ASM East,2,Achieved,504000
2025-04-01,Sales_User_28,SO,ASM East,3,Incentive,25200
2025-05-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-05-01,Sales_User_28,SO,ASM East,2,Achieved,456000
2025-05-01,Sales_User_28,SO,ASM East,3,Incentive,0
2025-06-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-06-01,Sales_User_28,SO,ASM East,2,Achieved,474000
2025-06-01,Sales_User_28,SO,ASM East,3,Incentive,0
2025-07-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-07-01,Sales_User_28,SO,ASM East,2,Achieved,510000
2025-07-01,Sales_User_28,SO,ASM East,3,Incentive,25500
2025-08-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-08-01,Sales_User_28,SO,ASM East,2,Achieved,480000
2025-08-01,Sales_User_28,SO,ASM East,3,Incentive,24000
2025-09-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-09-01,Sales_User_28,SO,ASM East,2,Achieved,486000
2025-09-01,Sales_User_28,SO,ASM East,3,Incentive,24300
2025-10-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-10-01,Sales_User_28,SO,ASM East,2,Achieved,522000
2025-10-01,Sales_User_28,SO,ASM East,3,Incentive,26100
2025-11-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-11-01,Sales_User_28,SO,ASM East,2,Achieved,480000
2025-11-01,Sales_User_28,SO,ASM East,3,Incentive,24000
2025-12-01,Sales_User_28,SO,ASM East,1,Target,600000
2025-12-01,Sales_User_28,SO,ASM East,2,Achieved,744000
2025-12-01,Sales_User_28,SO,ASM East,3,Incentive,89280
2024-01-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-01-01,Sales_User_29,TSI,ASM South,2,Achieved,600000
2024-01-01,Sales_User_29,TSI,ASM South,3,Incentive,0
2024-02-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-02-01,Sales_User_29,TSI,ASM South,2,Achieved,808000
2024-02-01,Sales_User_29,TSI,ASM South,3,Incentive,64640
2024-03-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-03-01,Sales_User_29,TSI,ASM South,2,Achieved,760000
2024-03-01,Sales_User_29,TSI,ASM South,3,Incentive,38000
2024-04-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-04-01,Sales_User_29,TSI,ASM South,2,Achieved,1032000
2024-04-01,Sales_User_29,TSI,ASM South,3,Incentive,123840
2024-05-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-05-01,Sales_User_29,TSI,ASM South,2,Achieved,616000
2024-05-01,Sales_User_29,TSI,ASM South,3,Incentive,0
2024-06-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-06-01,Sales_User_29,TSI,ASM South,2,Achieved,752000
2024-06-01,Sales_User_29,TSI,ASM South,3,Incentive,37600
2024-07-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-07-01,Sales_User_29,TSI,ASM South,2,Achieved,1024000
2024-07-01,Sales_User_29,TSI,ASM South,3,Incentive,122880
2024-08-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-08-01,Sales_User_29,TSI,ASM South,2,Achieved,976000
2024-08-01,Sales_User_29,TSI,ASM South,3,Incentive,117120
2024-09-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-09-01,Sales_User_29,TSI,ASM South,2,Achieved,952000
2024-09-01,Sales_User_29,TSI,ASM South,3,Incentive,76160
2024-10-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-10-01,Sales_User_29,TSI,ASM South,2,Achieved,680000
2024-10-01,Sales_User_29,TSI,ASM South,3,Incentive,34000
2024-11-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-11-01,Sales_User_29,TSI,ASM South,2,Achieved,640000
2024-11-01,Sales_User_29,TSI,ASM South,3,Incentive,32000
2024-12-01,Sales_User_29,TSI,ASM South,1,Target,800000
2024-12-01,Sales_User_29,TSI,ASM South,2,Achieved,880000
2024-12-01,Sales_User_29,TSI,ASM South,3,Incentive,70400
2025-01-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-01-01,Sales_User_29,TSI,ASM South,2,Achieved,1008000
2025-01-01,Sales_User_29,TSI,ASM South,3,Incentive,120960
2025-02-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-02-01,Sales_User_29,TSI,ASM South,2,Achieved,824000
2025-02-01,Sales_User_29,TSI,ASM South,3,Incentive,65920
2025-03-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-03-01,Sales_User_29,TSI,ASM South,2,Achieved,832000
2025-03-01,Sales_User_29,TSI,ASM South,3,Incentive,66560
2025-04-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-04-01,Sales_User_29,TSI,ASM South,2,Achieved,696000
2025-04-01,Sales_User_29,TSI,ASM South,3,Incentive,34800
2025-05-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-05-01,Sales_User_29,TSI,ASM South,2,Achieved,927999
2025-05-01,Sales_User_29,TSI,ASM South,3,Incentive,74239
2025-06-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-06-01,Sales_User_29,TSI,ASM South,2,Achieved,648000
2025-06-01,Sales_User_29,TSI,ASM South,3,Incentive,32400
2025-07-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-07-01,Sales_User_29,TSI,ASM South,2,Achieved,712000
2025-07-01,Sales_User_29,TSI,ASM South,3,Incentive,35600
2025-08-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-08-01,Sales_User_29,TSI,ASM South,2,Achieved,768000
2025-08-01,Sales_User_29,TSI,ASM South,3,Incentive,38400
2025-09-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-09-01,Sales_User_29,TSI,ASM South,2,Achieved,800000
2025-09-01,Sales_User_29,TSI,ASM South,3,Incentive,64000
2025-10-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-10-01,Sales_User_29,TSI,ASM South,2,Achieved,680000
2025-10-01,Sales_User_29,TSI,ASM South,3,Incentive,34000
2025-11-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-11-01,Sales_User_29,TSI,ASM South,2,Achieved,616000
2025-11-01,Sales_User_29,TSI,ASM South,3,Incentive,0
2025-12-01,Sales_User_29,TSI,ASM South,1,Target,800000
2025-12-01,Sales_User_29,TSI,ASM South,2,Achieved,856000
2025-12-01,Sales_User_29,TSI,ASM South,3,Incentive,68480
2024-01-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-01-01,Sales_User_30,TSI,ASM North,2,Achieved,696000
2024-01-01,Sales_User_30,TSI,ASM North,3,Incentive,34800
2024-02-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-02-01,Sales_User_30,TSI,ASM North,2,Achieved,840000
2024-02-01,Sales_User_30,TSI,ASM North,3,Incentive,67200
2024-03-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-03-01,Sales_User_30,TSI,ASM North,2,Achieved,632000
2024-03-01,Sales_User_30,TSI,ASM North,3,Incentive,0
2024-04-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-04-01,Sales_User_30,TSI,ASM North,2,Achieved,792000
2024-04-01,Sales_User_30,TSI,ASM North,3,Incentive,39600
2024-05-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-05-01,Sales_User_30,TSI,ASM North,2,Achieved,816000
2024-05-01,Sales_User_30,TSI,ASM North,3,Incentive,65280
2024-06-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-06-01,Sales_User_30,TSI,ASM North,2,Achieved,584000
2024-06-01,Sales_User_30,TSI,ASM North,3,Incentive,0
2024-07-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-07-01,Sales_User_30,TSI,ASM North,2,Achieved,720000
2024-07-01,Sales_User_30,TSI,ASM North,3,Incentive,36000
2024-08-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-08-01,Sales_User_30,TSI,ASM North,2,Achieved,624000
2024-08-01,Sales_User_30,TSI,ASM North,3,Incentive,0
2024-09-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-09-01,Sales_User_30,TSI,ASM North,2,Achieved,592000
2024-09-01,Sales_User_30,TSI,ASM North,3,Incentive,0
2024-10-01,Sales_User_30,TSI,ASM North,1,Target,800000
2024-10-01,Sales_User_30,TSI,ASM North,2,Achieved,1032000
2024-10-01,Sales_User_30,TSI,ASM North,3,Incentive,123840
2024-11-01,Sales_User_30,TSI,ASM North,1,Target,800000
